date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event
2024-02-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,621,555,66,66,0,563,13,563,104.39,0.2,1,Tuesday,2,Winter,52.74,0
2024-02-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,555,504,51,51,0,0,13,563,104.39,0.0,0,Wednesday,2,Winter,40.81,0
2024-02-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,504,460,44,44,0,0,13,563,104.39,0.0,0,Thursday,2,Winter,40.67,0
2024-03-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,460,438,22,22,0,0,13,563,104.39,0.0,0,Friday,3,Spring,30.66,0
2024-03-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,438,407,31,31,0,0,13,563,104.39,0.0,0,Saturday,3,Spring,45.51,0
2024-03-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,407,374,33,33,0,0,13,563,104.39,0.0,0,Sunday,3,Spring,38.58,0
2024-03-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,374,343,31,31,0,0,15,563,104.39,0.0,0,Monday,3,Spring,30.8,0
2024-03-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,343,309,34,34,0,0,13,563,104.39,0.0,0,Tuesday,3,Spring,27.99,0
2024-03-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,309,277,32,32,0,0,16,563,104.39,0.0,0,Wednesday,3,Spring,34.26,0
2024-03-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,277,248,29,29,0,0,13,563,104.39,0.0,0,Thursday,3,Spring,32.3,0
2024-03-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,248,214,34,34,0,0,17,563,104.39,0.1,1,Friday,3,Spring,37.48,0
2024-03-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,214,179,35,35,0,0,13,563,104.39,0.0,0,Saturday,3,Spring,33.19,0
2024-03-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,179,132,47,47,0,0,13,563,104.39,0.1,1,Sunday,3,Spring,46.99,0
2024-03-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,738,714,24,24,0,606,13,563,104.39,0.0,0,Monday,3,Spring,32.49,0
2024-03-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,714,690,24,24,0,0,13,563,104.39,0.0,0,Tuesday,3,Spring,31.02,0
2024-03-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,690,654,36,36,0,0,13,563,104.39,0.0,0,Wednesday,3,Spring,31.56,0
2024-03-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,654,626,28,28,0,0,13,563,104.39,0.0,0,Thursday,3,Spring,26.6,0
2024-03-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,626,597,29,29,0,0,13,563,104.39,0.0,0,Friday,3,Spring,31.5,0
2024-03-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,597,550,47,47,0,0,13,563,104.39,0.0,0,Saturday,3,Spring,36.76,0
2024-03-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,550,511,39,39,0,0,13,563,104.39,0.0,0,Sunday,3,Spring,33.35,0
2024-03-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,511,475,36,36,0,0,13,563,104.39,0.0,0,Monday,3,Spring,30.46,0
2024-03-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,475,436,39,39,0,0,13,563,104.39,0.0,0,Tuesday,3,Spring,38.06,0
2024-03-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,436,398,38,38,0,0,13,563,104.39,0.0,0,Wednesday,3,Spring,30.31,0
2024-03-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,398,353,45,45,0,0,13,563,104.39,0.0,0,Thursday,3,Spring,35.48,0
2024-03-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,353,311,42,42,0,0,13,563,104.39,0.0,0,Friday,3,Spring,26.99,0
2024-03-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,311,275,36,36,0,0,13,563,104.39,0.0,0,Saturday,3,Spring,44.19,0
2024-03-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,275,236,39,39,0,0,13,563,104.39,0.0,0,Sunday,3,Spring,38.03,0
2024-03-25,P0054,Yoga Mat 2,Sports,Delhi DC,North,236,206,30,30,0,0,13,563,104.39,0.0,0,Monday,3,Spring,30.93,0
2024-03-26,P0054,Yoga Mat 2,Sports,Delhi DC,North,206,183,23,23,0,0,13,563,104.39,0.0,0,Tuesday,3,Spring,32.52,0
2024-03-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,183,149,34,34,0,0,13,563,104.39,0.0,0,Wednesday,3,Spring,27.89,0
2024-03-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,149,106,43,43,0,0,13,563,104.39,0.15,1,Thursday,3,Spring,41.38,0
2024-03-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,669,636,33,33,0,563,13,563,104.39,0.0,0,Friday,3,Spring,30.78,0
2024-03-30,P0054,Yoga Mat 2,Sports,Delhi DC,North,636,598,38,38,0,0,13,563,104.39,0.0,0,Saturday,3,Spring,30.3,0
2024-03-31,P0054,Yoga Mat 2,Sports,Delhi DC,North,598,569,29,29,0,0,13,563,104.39,0.0,0,Sunday,3,Spring,38.56,0
2024-04-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,569,541,28,28,0,0,13,563,104.39,0.0,0,Monday,4,Spring,33.85,0
2024-04-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,541,508,33,33,0,0,13,563,104.39,0.0,0,Tuesday,4,Spring,30.38,0
2024-04-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,508,478,30,30,0,0,13,563,104.39,0.0,0,Wednesday,4,Spring,32.82,0
2024-04-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,478,452,26,26,0,0,13,563,104.39,0.0,0,Thursday,4,Spring,33.84,0
2024-04-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,452,424,28,28,0,0,13,563,104.39,0.0,0,Friday,4,Spring,31.49,0
2024-04-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,424,390,34,34,0,0,13,563,104.39,0.0,0,Saturday,4,Spring,36.67,0
2024-04-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,390,351,39,39,0,0,13,563,104.39,0.0,0,Sunday,4,Spring,40.34,0
2024-04-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,351,317,34,34,0,0,13,563,104.39,0.0,0,Monday,4,Spring,31.33,0
2024-04-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,317,280,37,37,0,0,13,563,104.39,0.0,0,Tuesday,4,Spring,28.4,0
2024-04-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,280,250,30,30,0,0,13,563,104.39,0.0,0,Wednesday,4,Spring,32.21,0
2024-04-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,250,228,22,22,0,0,13,563,104.39,0.0,0,Thursday,4,Spring,29.83,0
2024-04-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,228,203,25,25,0,0,13,563,104.39,0.0,0,Friday,4,Spring,32.53,0
2024-04-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,203,168,35,35,0,0,13,563,104.39,0.0,0,Saturday,4,Spring,36.97,0
2024-04-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,731,694,37,37,0,563,13,563,104.39,0.0,0,Sunday,4,Spring,39.3,0
2024-04-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,694,651,43,43,0,0,13,563,104.39,0.15,1,Monday,4,Spring,38.14,0
2024-04-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,651,616,35,35,0,0,13,563,104.39,0.0,0,Tuesday,4,Spring,33.33,0
2024-04-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,616,576,40,40,0,0,13,563,104.39,0.0,0,Wednesday,4,Spring,36.31,0
2024-04-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,576,541,35,35,0,0,13,563,104.39,0.0,0,Thursday,4,Spring,35.97,0
2024-04-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,541,517,24,24,0,0,13,563,104.39,0.0,0,Friday,4,Spring,28.79,0
2024-04-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,517,470,47,47,0,0,15,563,104.39,0.0,0,Saturday,4,Spring,38.3,0
2024-04-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,470,434,36,36,0,0,13,563,104.39,0.0,0,Sunday,4,Spring,36.05,0
2024-04-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,434,402,32,32,0,0,13,563,104.39,0.0,0,Monday,4,Spring,32.59,0
2024-04-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,402,375,27,27,0,0,13,563,104.39,0.0,0,Tuesday,4,Spring,32.68,0
2024-04-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,375,340,35,35,0,0,13,563,104.39,0.0,0,Wednesday,4,Spring,33.59,0
2024-04-25,P0054,Yoga Mat 2,Sports,Delhi DC,North,340,302,38,38,0,0,13,563,104.39,0.0,0,Thursday,4,Spring,35.36,0
2024-04-26,P0054,Yoga Mat 2,Sports,Delhi DC,North,302,273,29,29,0,0,13,563,104.39,0.0,0,Friday,4,Spring,29.94,0
2024-04-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,273,221,52,52,0,0,13,563,104.39,0.0,0,Saturday,4,Spring,42.1,0
2024-04-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,221,175,46,46,0,0,13,563,104.39,0.0,0,Sunday,4,Spring,44.85,0
2024-04-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,175,130,45,45,0,0,13,563,104.39,0.0,0,Monday,4,Spring,33.14,0
2024-04-30,P0054,Yoga Mat 2,Sports,Delhi DC,North,130,84,46,46,0,0,13,563,104.39,0.0,0,Tuesday,4,Spring,38.36,0
2024-05-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,647,608,39,39,0,563,13,563,104.39,0.0,0,Wednesday,5,Spring,33.7,0
2024-05-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,608,581,27,27,0,0,13,563,104.39,0.0,0,Thursday,5,Spring,29.95,0
2024-05-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,581,552,29,29,0,0,13,563,104.39,0.0,0,Friday,5,Spring,25.12,0
2024-05-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,552,523,29,29,0,0,13,563,104.39,0.0,0,Saturday,5,Spring,39.58,0
2024-05-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,523,488,35,35,0,0,13,563,104.39,0.0,0,Sunday,5,Spring,33.16,0
2024-05-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,488,456,32,32,0,0,13,563,104.39,0.0,0,Monday,5,Spring,32.04,0
2024-05-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,456,437,19,19,0,0,19,563,104.39,0.0,0,Tuesday,5,Spring,34.24,0
2024-05-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,437,390,47,47,0,0,19,563,104.39,0.25,1,Wednesday,5,Spring,48.53,0
2024-05-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,390,362,28,28,0,0,13,563,104.39,0.0,0,Thursday,5,Spring,33.17,0
2024-05-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,362,325,37,37,0,0,13,563,104.39,0.0,0,Friday,5,Spring,31.08,0
2024-05-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,325,292,33,33,0,0,13,563,104.39,0.0,0,Saturday,5,Spring,39.1,0
2024-05-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,292,250,42,42,0,0,13,563,104.39,0.0,0,Sunday,5,Spring,35.05,0
2024-05-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,250,217,33,33,0,0,13,563,104.39,0.15,1,Monday,5,Spring,36.27,0
2024-05-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,217,179,38,38,0,0,13,563,104.39,0.0,0,Tuesday,5,Spring,29.38,0
2024-05-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,179,153,26,26,0,0,13,563,104.39,0.0,0,Wednesday,5,Spring,33.08,0
2024-05-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,716,671,45,45,0,563,13,563,104.39,0.0,0,Thursday,5,Spring,34.18,0
2024-05-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,671,632,39,39,0,0,13,563,104.39,0.0,0,Friday,5,Spring,33.5,0
2024-05-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,632,587,45,45,0,0,13,563,104.39,0.0,0,Saturday,5,Spring,37.77,0
2024-05-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,587,530,57,57,0,0,13,563,104.39,0.0,0,Sunday,5,Spring,34.14,0
2024-05-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,530,491,39,39,0,0,13,563,104.39,0.0,0,Monday,5,Spring,33.3,0
2024-05-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,491,458,33,33,0,0,13,563,104.39,0.0,0,Tuesday,5,Spring,34.53,0
2024-05-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,458,428,30,30,0,0,13,563,104.39,0.0,0,Wednesday,5,Spring,31.99,0
2024-05-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,428,393,35,35,0,0,13,563,104.39,0.0,0,Thursday,5,Spring,38.01,0
2024-05-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,393,359,34,34,0,0,13,563,104.39,0.0,0,Friday,5,Spring,34.98,0
2024-05-25,P0054,Yoga Mat 2,Sports,Delhi DC,North,359,320,39,39,0,0,13,563,104.39,0.0,0,Saturday,5,Spring,33.91,0
2024-05-26,P0054,Yoga Mat 2,Sports,Delhi DC,North,320,275,45,45,0,0,13,563,104.39,0.0,0,Sunday,5,Spring,46.3,0
2024-05-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,275,229,46,46,0,0,13,563,104.39,0.0,0,Monday,5,Spring,37.6,0
2024-05-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,229,194,35,35,0,0,13,563,104.39,0.0,0,Tuesday,5,Spring,46.6,0
2024-05-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,194,159,35,35,0,0,13,563,104.39,0.0,0,Wednesday,5,Spring,38.48,0
2024-05-30,P0054,Yoga Mat 2,Sports,Delhi DC,North,159,128,31,31,0,0,13,563,104.39,0.0,0,Thursday,5,Spring,35.55,0
2024-05-31,P0054,Yoga Mat 2,Sports,Delhi DC,North,128,102,26,26,0,0,13,563,104.39,0.0,0,Friday,5,Spring,34.2,0
2024-06-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,665,610,55,55,0,563,13,563,104.39,0.0,0,Saturday,6,Summer,52.8,0
2024-06-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,610,554,56,56,0,0,13,563,104.39,0.0,0,Sunday,6,Summer,43.1,0
2024-06-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,554,511,43,43,0,0,13,563,104.39,0.0,0,Monday,6,Summer,40.4,0
2024-06-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,511,484,27,27,0,0,13,563,104.39,0.0,0,Tuesday,6,Summer,44.54,0
2024-06-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,484,441,43,43,0,0,13,563,104.39,0.0,0,Wednesday,6,Summer,40.58,0
2024-06-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,441,397,44,44,0,0,13,563,104.39,0.0,0,Thursday,6,Summer,43.12,0
2024-06-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,397,349,48,48,0,0,13,563,104.39,0.0,0,Friday,6,Summer,43.67,0
2024-06-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,349,301,48,48,0,0,13,563,104.39,0.0,0,Saturday,6,Summer,57.79,0
2024-06-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,301,235,66,66,0,0,13,563,104.39,0.15,1,Sunday,6,Summer,54.55,0
2024-06-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,235,202,33,33,0,0,13,563,104.39,0.0,0,Monday,6,Summer,35.01,0
2024-06-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,202,159,43,43,0,0,13,563,104.39,0.0,0,Tuesday,6,Summer,44.93,0
2024-06-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,159,113,46,46,0,0,16,563,104.39,0.0,0,Wednesday,6,Summer,46.7,0
2024-06-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,113,60,53,53,0,0,13,563,104.39,0.0,0,Thursday,6,Summer,48.53,0
2024-06-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,60,27,33,33,0,0,16,563,104.39,0.0,0,Friday,6,Summer,41.91,0
2024-06-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,590,551,39,39,0,563,13,563,104.39,0.0,0,Saturday,6,Summer,49.81,0
2024-06-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,551,507,44,44,0,0,13,563,104.39,0.0,0,Sunday,6,Summer,50.11,0
2024-06-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,507,464,43,43,0,0,13,563,104.39,0.0,0,Monday,6,Summer,35.16,0
2024-06-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,464,415,49,49,0,0,13,563,104.39,0.0,0,Tuesday,6,Summer,45.62,0
2024-06-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,415,374,41,41,0,0,17,563,104.39,0.0,0,Wednesday,6,Summer,48.27,0
2024-06-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,374,328,46,46,0,0,13,563,104.39,0.0,0,Thursday,6,Summer,44.69,0
2024-06-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,328,291,37,37,0,0,13,563,104.39,0.0,0,Friday,6,Summer,41.37,0
2024-06-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,291,250,41,41,0,0,13,563,104.39,0.0,0,Saturday,6,Summer,46.72,0
2024-06-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,250,220,30,30,0,0,13,563,104.39,0.0,0,Sunday,6,Summer,46.91,0
2024-06-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,220,180,40,40,0,0,13,563,104.39,0.0,0,Monday,6,Summer,45.14,0
2024-06-25,P0054,Yoga Mat 2,Sports,Delhi DC,North,180,132,48,48,0,0,13,563,104.39,0.0,0,Tuesday,6,Summer,37.95,0
2024-06-26,P0054,Yoga Mat 2,Sports,Delhi DC,North,132,95,37,37,0,0,13,563,104.39,0.0,0,Wednesday,6,Summer,40.6,0
2024-06-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,95,52,43,43,0,0,13,563,104.39,0.0,0,Thursday,6,Summer,39.29,0
2024-06-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,615,571,44,44,0,563,13,563,104.39,0.0,0,Friday,6,Summer,37.76,0
2024-06-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,571,529,42,42,0,0,13,563,104.39,0.0,0,Saturday,6,Summer,54.6,0
2024-06-30,P0054,Yoga Mat 2,Sports,Delhi DC,North,529,490,39,39,0,0,13,563,104.39,0.0,0,Sunday,6,Summer,51.66,0
2024-07-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,490,459,31,31,0,0,13,563,104.39,0.0,0,Monday,7,Summer,39.58,0
2024-07-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,459,416,43,43,0,0,13,563,104.39,0.0,0,Tuesday,7,Summer,37.86,0
2024-07-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,416,378,38,38,0,0,17,563,104.39,0.0,0,Wednesday,7,Summer,36.57,0
2024-07-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,378,345,33,33,0,0,13,563,104.39,0.0,0,Thursday,7,Summer,41.54,0
2024-07-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,345,288,57,57,0,0,13,563,104.39,0.25,1,Friday,7,Summer,49.72,0
2024-07-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,288,249,39,39,0,0,13,563,104.39,0.0,0,Saturday,7,Summer,37.48,0
2024-07-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,249,212,37,37,0,0,19,563,104.39,0.0,0,Sunday,7,Summer,48.01,0
2024-07-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,212,180,32,32,0,0,19,563,104.39,0.0,0,Monday,7,Summer,31.65,0
2024-07-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,180,137,43,43,0,0,13,563,104.39,0.0,0,Tuesday,7,Summer,40.09,0
2024-07-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,137,106,31,31,0,0,17,563,104.39,0.0,0,Wednesday,7,Summer,38.13,0
2024-07-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,106,63,43,43,0,0,13,563,104.39,0.0,0,Thursday,7,Summer,43.97,0
2024-07-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,626,592,34,34,0,563,13,563,104.39,0.0,0,Friday,7,Summer,35.73,0
2024-07-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,592,547,45,45,0,0,13,563,104.39,0.0,0,Saturday,7,Summer,49.18,0
2024-07-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,547,484,63,63,0,0,13,563,104.39,0.0,0,Sunday,7,Summer,46.04,0
2024-07-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,484,436,48,48,0,0,13,563,104.39,0.0,0,Monday,7,Summer,42.72,0
2024-07-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,436,391,45,45,0,0,15,563,104.39,0.0,0,Tuesday,7,Summer,42.32,0
2024-07-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,391,349,42,42,0,0,13,563,104.39,0.0,0,Wednesday,7,Summer,40.59,0
2024-07-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,349,300,49,49,0,0,13,563,104.39,0.0,0,Thursday,7,Summer,40.15,0
2024-07-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,300,249,51,51,0,0,13,563,104.39,0.0,0,Friday,7,Summer,41.66,0
2024-07-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,249,207,42,42,0,0,13,563,104.39,0.0,0,Saturday,7,Summer,52.17,0
2024-07-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,207,155,52,52,0,0,13,563,104.39,0.0,0,Sunday,7,Summer,48.55,0
2024-07-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,155,101,54,54,0,0,13,563,104.39,0.0,0,Monday,7,Summer,44.05,0
2024-07-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,101,53,48,48,0,0,17,563,104.39,0.2,1,Tuesday,7,Summer,57.91,0
2024-07-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,53,13,40,40,0,0,13,563,104.39,0.0,0,Wednesday,7,Summer,42.0,0
2024-07-25,P0054,Yoga Mat 2,Sports,Delhi DC,North,13,0,41,13,28,0,13,563,104.39,0.0,0,Thursday,7,Summer,43.21,1
2024-07-26,P0054,Yoga Mat 2,Sports,Delhi DC,North,563,519,44,44,0,563,13,563,104.39,0.0,0,Friday,7,Summer,50.78,0
2024-07-27,P0054,Yoga Mat 2,Sports,Delhi DC,North,519,439,75,75,0,0,13,563,104.39,0.25,1,Saturday,7,Summer,74.91,0
2024-07-28,P0054,Yoga Mat 2,Sports,Delhi DC,North,439,394,45,45,0,0,13,563,104.39,0.0,0,Sunday,7,Summer,45.37,0
2024-07-29,P0054,Yoga Mat 2,Sports,Delhi DC,North,394,360,34,34,0,0,13,563,104.39,0.0,0,Monday,7,Summer,35.11,0
2024-07-30,P0054,Yoga Mat 2,Sports,Delhi DC,North,360,326,34,34,0,0,13,563,104.39,0.0,0,Tuesday,7,Summer,45.64,0
2024-07-31,P0054,Yoga Mat 2,Sports,Delhi DC,North,326,284,42,42,0,0,13,563,104.39,0.0,0,Wednesday,7,Summer,38.05,0
2024-08-01,P0054,Yoga Mat 2,Sports,Delhi DC,North,284,258,26,26,0,0,13,563,104.39,0.0,0,Thursday,8,Summer,33.29,0
2024-08-02,P0054,Yoga Mat 2,Sports,Delhi DC,North,258,227,31,31,0,0,13,563,104.39,0.0,0,Friday,8,Summer,39.27,0
2024-08-03,P0054,Yoga Mat 2,Sports,Delhi DC,North,227,185,42,42,0,0,13,563,104.39,0.0,0,Saturday,8,Summer,34.52,0
2024-08-04,P0054,Yoga Mat 2,Sports,Delhi DC,North,185,138,47,47,0,0,13,563,104.39,0.0,0,Sunday,8,Summer,37.02,0
2024-08-05,P0054,Yoga Mat 2,Sports,Delhi DC,North,138,99,39,39,0,0,13,563,104.39,0.0,0,Monday,8,Summer,31.95,0
2024-08-06,P0054,Yoga Mat 2,Sports,Delhi DC,North,99,56,43,43,0,0,13,563,104.39,0.2,1,Tuesday,8,Summer,44.14,0
2024-08-07,P0054,Yoga Mat 2,Sports,Delhi DC,North,56,3,53,53,0,0,13,563,104.39,0.0,0,Wednesday,8,Summer,39.77,0
2024-08-08,P0054,Yoga Mat 2,Sports,Delhi DC,North,575,543,32,32,0,572,19,563,104.39,0.0,0,Thursday,8,Summer,36.96,0
2024-08-09,P0054,Yoga Mat 2,Sports,Delhi DC,North,543,513,30,30,0,0,13,563,104.39,0.0,0,Friday,8,Summer,32.78,0
2024-08-10,P0054,Yoga Mat 2,Sports,Delhi DC,North,513,478,35,35,0,0,13,563,104.39,0.0,0,Saturday,8,Summer,38.05,0
2024-08-11,P0054,Yoga Mat 2,Sports,Delhi DC,North,478,443,35,35,0,0,13,563,104.39,0.0,0,Sunday,8,Summer,35.82,0
2024-08-12,P0054,Yoga Mat 2,Sports,Delhi DC,North,443,403,40,40,0,0,13,563,104.39,0.0,0,Monday,8,Summer,34.32,0
2024-08-13,P0054,Yoga Mat 2,Sports,Delhi DC,North,403,346,57,57,0,0,13,563,104.39,0.15,1,Tuesday,8,Summer,43.74,0
2024-08-14,P0054,Yoga Mat 2,Sports,Delhi DC,North,346,309,37,37,0,0,13,563,104.39,0.0,0,Wednesday,8,Summer,34.86,0
2024-08-15,P0054,Yoga Mat 2,Sports,Delhi DC,North,309,270,39,39,0,0,13,563,104.39,0.0,0,Thursday,8,Summer,35.49,0
2024-08-16,P0054,Yoga Mat 2,Sports,Delhi DC,North,270,236,34,34,0,0,13,563,104.39,0.0,0,Friday,8,Summer,34.63,0
2024-08-17,P0054,Yoga Mat 2,Sports,Delhi DC,North,236,199,37,37,0,0,13,563,104.39,0.0,0,Saturday,8,Summer,45.75,0
2024-08-18,P0054,Yoga Mat 2,Sports,Delhi DC,North,199,143,56,56,0,0,13,563,104.39,0.0,0,Sunday,8,Summer,43.51,0
2024-08-19,P0054,Yoga Mat 2,Sports,Delhi DC,North,143,96,47,47,0,0,13,563,104.39,0.25,1,Monday,8,Summer,51.07,0
2024-08-20,P0054,Yoga Mat 2,Sports,Delhi DC,North,96,60,36,36,0,0,13,563,104.39,0.0,0,Tuesday,8,Summer,40.88,0
2024-08-21,P0054,Yoga Mat 2,Sports,Delhi DC,North,60,22,38,38,0,0,13,563,104.39,0.0,0,Wednesday,8,Summer,34.44,0
2024-08-22,P0054,Yoga Mat 2,Sports,Delhi DC,North,22,0,33,22,11,0,13,563,104.39,0.0,0,Thursday,8,Summer,37.01,1
2024-08-23,P0054,Yoga Mat 2,Sports,Delhi DC,North,0,0,38,0,38,0,13,563,104.39,0.0,0,Friday,8,Summer,33.17,1
2024-08-24,P0054,Yoga Mat 2,Sports,Delhi DC,North,0,0,63,0,63,0,13,563,104.39,0.0,0,Saturday,8,Summer,44.71,1
